id,label,properties
1776,place,latitude,51.8080071,longitude,5.1358348999999635,name,No name
1790,place,latitude,51.6900559,longitude,3.73620700000004,name,Burgh
51,place,latitude,,longitude,,name,Wittenburg
499,place,latitude,54.7421868,longitude,11.95792563,name,Sillestrup
70,place,latitude,,longitude,,name,Dargelütz
967,place,latitude,51.8170069,longitude,5.003750800000034,name,Woudrichem
1832,place,latitude,51.1034765,longitude,5.874584,name,Echt
734,place,latitude,57.38471485,longitude,10.115571686,name,Sæsing Vendsyssel
3964,place,latitude,52.1055397,longitude,4.7292718,name,Zwammerdam
4107,place,latitude,51.9411937,longitude,6.129859099999976,name,Didam
229,place,latitude,,longitude,,name,Güstrow
2864,place,latitude,53.1340722,longitude,6.1399365,name,Drachtstercompagnie
738,place,latitude,54.75407107,longitude,11.78666929,name,Toreby
408,place,latitude,55.68488326,longitude,12.553387781,name,København
1568,place,latitude,51.2926693,longitude,6.0540036,name,Kessel
2057,place,latitude,53.0653054,longitude,6.3319233,name,Haulerwijk
3309,place,latitude,51.8423973,longitude,4.6395056,name,Hendrik-Ido-Ambacht
2994,place,latitude,52.142736,longitude,6.19605839999997,name,Zutphen
2993,place,latitude,52.045155,longitude,5.871823500000005,name,No name
2982,place,latitude,51.6788511,longitude,5.4012001,name,Berlicum
3317,place,latitude,51.8515088,longitude,4.5485809,name,Barendrecht
1939,place,latitude,53.1848919,longitude,6.1379033,name,Harkema
945,place,latitude,51.7856212,longitude,5.0071044,name,Uitwijk
997,place,latitude,51.7846183,longitude,5.07887949999997,name,Poederoijen
2493,place,latitude,53.2118299,longitude,6.0922821,name,Kootstertille
1234,place,latitude,52.0358022,longitude,5.088374299999941,name,Jutphaas
373,place,latitude,55.38709123,longitude,10.130911926,name,Vissenbjærg Fyen
113,place,latitude,,longitude,,name,Tewswoos
4035,place,latitude,51.9851034,longitude,5.8987296,name,Arnhem
1594,place,latitude,51.2439415,longitude,5.7142222,name,Weert
1979,place,latitude,53.1872937,longitude,6.1643051,name,Surhuisterveen
2,place,latitude,,longitude,,name,Laupin
4063,place,latitude,52.0362127,longitude,4.95185860000004,name,Montfoort
4144,place,latitude,51.7018167,longitude,4.627349900000013,name,Moerdijk
224,place,latitude,,longitude,,name,Ave
4011,place,latitude,51.9919862,longitude,5.0458469,name,Lopikerkapel
798,place,latitude,55.1559085,longitude,8.761253054,name,Husum
820,place,latitude,54.9899554,longitude,12.28696514,name,Bissinge
2448,place,latitude,53.2821234,longitude,6.7853193,name,Overschild
4197,place,latitude,51.4918817,longitude,5.5241382,name,Nederwetten
39,place,latitude,,longitude,,name,Völkshagen
1705,place,latitude,51.8899909,longitude,5.9996818,name,Doornenburg
1894,place,latitude,52.6224364,longitude,6.497746499999948,name,Drogteropslagen
3747,place,latitude,51.9543595,longitude,4.9624281,name,Ameide
1253,place,latitude,51.863947,longitude,5.281355100000042,name,Meteren
2107,place,latitude,51.9411937,longitude,6.1298591,name,Didam
4185,place,latitude,51.4228919,longitude,5.5571356,name,Geldrop
526,place,latitude,55.43713416,longitude,11.24787983,name,Næsby fed
1481,place,latitude,51.8824694,longitude,5.154750499999977,name,Rhenoy
2259,place,latitude,53.1322618,longitude,5.9413515,name,Earnewâld
601,place,latitude,56.53635848,longitude,9.820627711,name,Nørre-Beg Randers
772,place,latitude,55.39970485,longitude,12.235380719,name,Vallø
1500,place,latitude,51.757362,longitude,5.1073758,name,Wijk en Aalburg
145,place,latitude,,longitude,,name,Poppendorf
1229,place,latitude,51.9428408,longitude,5.309674500000028,name,Zoelmond
95,place,latitude,,longitude,,name,Penzlin
1374,place,latitude,51.81147110000001,longitude,5.313974899999948,name,Hurwenen
1101,place,latitude,51.7793516,longitude,5.107795500000066,name,Veen
1329,place,latitude,51.8210379,longitude,4.882549299999937,name,Boven-Hardinxveld
1643,place,latitude,50.9499087,longitude,3.1294471,name,Roeselare
1930,place,latitude,53.246504,longitude,6.0467823,name,Zwagerbosch
735,place,latitude,57.38471485,longitude,10.11557169,name,Tårs
3976,place,latitude,51.9085296,longitude,5.0509421,name,Leerbroek
784,place,latitude,56.45780394,longitude,9.378364629,name,Viborg Mark
3314,place,latitude,51.77,longitude,4.47000000000003,name,Hoeksche Waard
434,place,latitude,55.00013266,longitude,12.16277647,name,Kalvhave
1369,place,latitude,51.6869459,longitude,5.13775099999998,name,Drunen
1375,place,latitude,51.8021249,longitude,5.207139900000016,name,Gameren
4137,place,latitude,51.8829567,longitude,5.179787499999975,name,Rumpt
176,place,latitude,,longitude,,name,Serrahn
1727,place,latitude,51.9086097,longitude,5.5666792,name,Ochten
120,place,latitude,,longitude,,name,Döbbersen
2398,place,latitude,53.4030752,longitude,6.0819604,name,Moddergat
2730,place,latitude,51.2806907,longitude,4.0548868999999,name,Hulst
4194,place,latitude,51.3849667,longitude,5.7123668,name,Someren
2054,place,latitude,53.255278,longitude,6.035556,name,De Westereen
3813,place,latitude,51.319895,longitude,6.000376800000026,name,Helden
4092,place,latitude,51.8081653,longitude,4.89184799999998,name,Werkendam
80,place,latitude,,longitude,,name,Kummer
1480,place,latitude,51.8769615,longitude,5.155708300000015,name,Gellicum
2391,place,latitude,53.1936901,longitude,5.9913642,name,Burgum
3005,place,latitude,53.2193835,longitude,6.5665018,name,Groningen
984,place,latitude,51.8244417,longitude,5.04772009999999,name,Vuren
151,place,latitude,,longitude,,name,Brenz
3289,place,latitude,51.2741027,longitude,5.5763506,name,Budel
4216,place,latitude,51.410634,longitude,6.0262189000000035,name,Sevenum
3196,place,latitude,51.2865631,longitude,5.7527014,name,Nederweert
598,place,latitude,55.62123328,longitude,12.626294659,name,Amagerbro København
620,place,latitude,56.86446245,longitude,9.336075702,name,Borregårde
2374,place,latitude,53.1462522,longitude,6.2673259,name,Marum
4020,place,latitude,51.8657393,longitude,4.9974993,name,Arkel
621,place,latitude,56.79001184,longitude,9.219988509,name,Fredbjærg Strandby ved Løgstør
838,place,latitude,55.17756856,longitude,11.75351597,name,Vejlø
3880,place,latitude,51.2960609,longitude,6.0471755,name,Kessel
1023,place,latitude,51.8266984,longitude,5.1296092,name,Herwijnen
2211,place,latitude,53.0956086,longitude,6.1684547,name,Ureterp
1073,place,latitude,52.132633,longitude,5.2912659999999505,name,No name
3597,place,latitude,51.4249305,longitude,5.4157434,name,Zeelst
1406,place,latitude,51.2806907,longitude,4.054886899999929,name,Hulst
56,place,latitude,,longitude,,name,Lübtheen
1013,place,latitude,51.878744,longitude,5.07867069999998,name,Oosterwijk
2226,place,latitude,53.149723,longitude,6.0375953,name,De Tike
3899,place,latitude,51.3567694,longitude,6.1297961,name,Hout-Blerick
1857,place,latitude,51.653306,longitude,5.29434660000004,name,Vught
2139,place,latitude,51.9067702,longitude,6.1121712,name,Babberich
3806,place,latitude,52.0823259,longitude,4.7460844,name,Bodegraven
104,place,latitude,,longitude,,name,Bad Doberan
352,place,latitude,55.50046107,longitude,11.309300633,name,Finderup Slagelse
1322,place,latitude,51.8186409,longitude,5.093498299999965,name,Brakel
1088,place,latitude,51.734558,longitude,4.895934899999929,name,Hank
1300,place,latitude,51.8794348,longitude,5.134622900000068,name,Acquoy
870,place,latitude,56.58423344,longitude,9.853168487,name,Glenstrup
2641,place,latitude,51.0006238,longitude,5.8864788,name,Sittard
2740,place,latitude,51.2335278,longitude,3.8303218,name,Westdorpe
3655,place,latitude,51.17291,longitude,5.57899,name,Bocholt
899,place,latitude,53.1776214,longitude,6.0024829,name,Sumar
4036,place,latitude,51.9851034,longitude,5.89872960000002,name,Arnhem
662,place,latitude,55.67828641,longitude,9.573972691,name,Vinding ved Vejle
233,place,latitude,,longitude,,name,Göhlen
3499,place,latitude,51.4818459,longitude,5.4238586,name,Eindhoven
2815,place,latitude,53.2801424,longitude,6.1477459,name,Kollum
1213,place,latitude,51.9475664,longitude,5.518354700000032,name,Lienden
3322,place,latitude,51.5045426,longitude,5.7401648,name,Bakel
1175,place,latitude,52.0071735,longitude,5.098570800000061,name,Vreeswijk
2203,place,latitude,53.1848919,longitude,6.13790330000006,name,Harkema
1401,place,latitude,51.8134984,longitude,5.347129799999948,name,Heesselt
1206,place,latitude,51.8852281,longitude,5.2444121999999425,name,Deil
206,place,latitude,,longitude,,name,Suckow
3579,place,latitude,51.3436735,longitude,5.4130802,name,Braambosch
433,place,latitude,55.6060789,longitude,11.796389751,name,Tingerup ved Hvalsø
582,place,latitude,56.41942697,longitude,9.496868385,name,Vinkel ved Viborg
108,place,latitude,,longitude,,name,Spornitz
500,place,latitude,54.63389441,longitude,11.90379063,name,Stavreby
2608,place,latitude,51.1943225,longitude,5.722053,name,Stramproy
126,place,latitude,,longitude,,name,Belsch
1318,place,latitude,51.70855239999999,longitude,4.803490499999953,name,Drimmelen
403,place,latitude,55.65521253,longitude,11.213340627,name,Værslev ved Kalundborg
2012,place,latitude,53.2733128,longitude,6.2299369,name,Burum
525,place,latitude,55.17876846,longitude,10.524688848,name,Trunderup Fyen
3142,place,latitude,51.8746119,longitude,5.9732173,name,Gendt
2719,place,latitude,51.3269782,longitude,3.4896439,name,Oostburg
253,place,latitude,55.08196045,longitude,12.03507793,name,Allerslev
395,place,latitude,55.50739674,longitude,11.525660983,name,Munkebjærgby
1328,place,latitude,53.2012334,longitude,5.799913300000071,name,Leeuwarden
2699,place,latitude,50.8513682,longitude,5.6909725,name,Maastricht
1994,place,latitude,53.2409366,longitude,6.0436067,name,Twijzelerheide
3178,place,latitude,52.7868939,longitude,6.118068600000015,name,No name
1866,place,latitude,51.653306,longitude,5.2943466,name,Vught
3735,place,latitude,51.998047,longitude,4.7773595,name,Haastrecht
429,place,latitude,55.23721546,longitude,10.531611414,name,Ryslinge Fyen
1487,place,latitude,52.02416299999999,longitude,4.868416799999977,name,Oudewater
261,place,latitude,54.77425467,longitude,11.509116163,name,Maribo Amtstue
3991,place,latitude,52.0094799,longitude,4.5384196,name,Bleiswijk
162,place,latitude,,longitude,,name,Trebs
1274,place,latitude,51.751294,longitude,5.057084799999984,name,Aalburg
3918,place,latitude,51.362963,longitude,5.213639499999999,name,Bladel
745,place,latitude,55.7680577,longitude,11.80345323,name,Ovrø
1444,place,latitude,51.685585,longitude,4.949537700000064,name,Waspik
880,place,latitude,55.70244629,longitude,9.383190816,name,Bræsten Vejle
2823,place,latitude,53.1768959,longitude,6.05726779999998,name,Eastermar
831,place,latitude,55.23357245,longitude,11.58779896,name,Menstrup
4031,place,latitude,51.8264014,longitude,5.0070217,name,Dalem
1364,place,latitude,51.7906305,longitude,5.030890999999997,name,Giessen
1147,place,latitude,51.80988929999999,longitude,5.1790214000000105,name,Nieuwaal
1245,place,latitude,51.8874751,longitude,5.194001599999979,name,Beesd
79,place,latitude,,longitude,,name,Kuhstorf
171,place,latitude,,longitude,,name,Grebs
974,place,latitude,51.8170069,longitude,5.00375080000003,name,Woudrichem
1688,place,latitude,51.2625256,longitude,5.922513900000013,name,Roggel
4053,place,latitude,51.9347419,longitude,4.86920239999995,name,Nieuwpoort
140,place,latitude,,longitude,,name,Mirow
135,place,latitude,,longitude,,name,Woldzegarten
3942,place,latitude,50.9533396,longitude,5.845894600000065,name,Sweikhuizen
1137,place,latitude,51.8266984,longitude,5.129609200000004,name,Herwijnen
692,keyword,name,tid
297,keyword,name,forbandelse
487,keyword,name,tænde
2799,keyword,name,hoofdje
4102,keyword,name,invallen
724,keyword,name,spand
3802,keyword,name,neerleggen
1700,keyword,name,zonderling
2471,keyword,name,dooreten
1424,keyword,name,vorm
3330,keyword,name,kledij
809,keyword,name,skylde
330,keyword,name,undgå
2741,keyword,name,verdacht
2942,keyword,name,meer
2746,keyword,name,stee
1852,keyword,name,verdenking
2637,keyword,name,bloed
2038,keyword,name,opzoeken
2167,keyword,name,knechten
2623,keyword,name,riem
262,keyword,name,halvvejs
714,keyword,name,ægteskab
1753,keyword,name,sleche
812,keyword,name,stav
3377,keyword,name,zwaarmoedigheid
3761,keyword,name,bovennnatuurlijk
2145,keyword,name,omhelzen
2653,keyword,name,zomer
1656,keyword,name,dwalen
3773,keyword,name,verwarren
4082,keyword,name,vertelle
1066,keyword,name,gedaanteverwisseling
2991,keyword,name,rand
556,keyword,name,gjentage
1508,keyword,name,loop
2563,keyword,name,hullen
1603,keyword,name,bosje
3949,keyword,name,zoldering
1347,keyword,name,berijden
3521,keyword,name,haasten
545,keyword,name,hindre
1862,keyword,name,wolfsgordel
3055,keyword,name,beste vriend
950,keyword,name,weerwolven
3333,keyword,name,smoesje
4169,keyword,name,helm
1069,keyword,name,verdwijnen
271,keyword,name,skjule
1046,keyword,name,geitjes
1762,keyword,name,toverkunsten
2435,keyword,name,vrouwtje
2727,keyword,name,grote
3237,keyword,name,eigenaardig
384,keyword,name,tone
354,keyword,name,hjært
1504,keyword,name,iemand
2793,keyword,name,grenzen
1702,keyword,name,verbannen
2317,keyword,name,vloeken
2853,keyword,name,korporaal
1738,keyword,name,borrel
2189,keyword,name,klein
3900,keyword,name,nemen
1652,keyword,name,kasteelheer
3167,keyword,name,doosje
3527,keyword,name,omdoen
1850,keyword,name,boze
3803,keyword,name,beschermen
516,keyword,name,omstændighed
765,keyword,name,bore
2048,keyword,name,jongste
736,keyword,name,nabomand
3926,keyword,name,karakter
3145,keyword,name,geschetter
1537,keyword,name,knol
3534,keyword,name,uithijgen
3054,keyword,name,doopsel
326,keyword,name,tyde
822,keyword,name,vaagne
3831,keyword,name,venster
3656,keyword,name,middellijf
449,keyword,name,fanden
905,keyword,name,kenmerk
3759,keyword,name,over
932,keyword,name,onverzadigbaar
3041,keyword,name,bewijzen
2042,keyword,name,vrouwen
3519,keyword,name,terugkrijgen
3614,keyword,name,nazien
3384,keyword,name,groenige
1875,keyword,name,afzeggen
493,keyword,name,tilpas
3120,keyword,name,overwinnen
4228,keyword,name,begraafplaats
1123,keyword,name,doeken
2083,keyword,name,mensje
4032,keyword,name,bovennatuurlijk kracht
423,keyword,name,ordsprog
882,keyword,name,lånng
2627,keyword,name,streek
981,keyword,name,berenhuid
1218,keyword,name,hooi
235,keyword,name,Nachbarin
810,keyword,name,bagest
2365,keyword,name,gaatjes
2825,keyword,name,onvruchtbaar
3956,keyword,name,ruw
908,keyword,name,herkennen
2962,keyword,name,schietmeester
3266,keyword,name,mare
3419,keyword,name,kip
706,keyword,name,fattighus
1787,keyword,name,overgrootvader
3029,keyword,name,wolvevel
610,keyword,name,fortsætte
1963,keyword,name,pijn
3131,keyword,name,keet
1078,keyword,name,schieten
864,keyword,name,fisker
4105,keyword,name,kamer
1563,keyword,name,westenwind
2854,keyword,name,plat
605,keyword,name,spytte
521,keyword,name,indenfor
2687,keyword,name,pokus
2362,keyword,name,op één rij
3944,keyword,name,beestenharen
2678,keyword,name,boeken
1096,keyword,name,afweer
1366,keyword,name,zweet
1991,keyword,name,morgen
3352,keyword,name,transformeren
191,keyword,name,Verwandlung in verschiedene Tiere
1410,keyword,name,vertellen
2889,keyword,name,watersnip
3697,keyword,name,voorschoot
847,keyword,name,udbrod
1607,keyword,name,uitmaken
2330,keyword,name,pantoffel
2142,keyword,name,rondje
3125,keyword,name,trappen
3491,keyword,name,drek
3454,keyword,name,lelijk
2855,keyword,name,graan
3373,keyword,name,ontwijkend
2509,keyword,name,rogge
3114,keyword,name,bliksemen
758,keyword,name,barnepige
3295,keyword,name,kaart
2906,keyword,name,heerwolf
2985,keyword,name,zuiver
3649,keyword,name,zijn
285,keyword,name,sovekammer
2273,keyword,name,signaleren
1796,keyword,name,wandeling
2690,keyword,name,harnas
3505,keyword,name,wilgeboom
3154,keyword,name,kwakzalverij
3970,keyword,name,slappe staart
3592,keyword,name,tevoorschijn
1456,keyword,name,vurige
3283,keyword,name,lust
1170,keyword,name,gloeiend
1497,keyword,name,zolder
685,keyword,name,hænde
1380,keyword,name,klooster
1732,keyword,name,kruiwagen
4207,keyword,name,ding
1940,keyword,name,moeders
2193,keyword,name,vlechten
1001,keyword,name,wit
3860,keyword,name,afwachten
3028,keyword,name,omgang
1050,keyword,name,jongeren
1689,keyword,name,tegenhouden
1806,keyword,name,stukken
2960,keyword,name,mijnen
3877,keyword,name,heet
2314,keyword,name,zweren
976,keyword,name,wal
1609,keyword,name,verjagen
263,keyword,name,fremkomme
3116,keyword,name,wonder
1036,keyword,name,thuisbrengen
1510,keyword,name,plaag
1809,keyword,name,verloving
450,keyword,name,sjælland
1491,keyword,name,aan de kant
3602,keyword,name,vriendschap
2597,keyword,name,schapevacht
2963,keyword,name,kerst
2403,keyword,name,8
3663,keyword,name,bemerken
1980,keyword,name,leeftijd
283,keyword,name,knytte
790,keyword,name,herredsfoged
1931,keyword,name,indruk
3150,keyword,name,geneesmiddel
4042,keyword,name,mythologisch dier
3514,keyword,name,opdienen
510,keyword,name,rædsom
1130,keyword,name,pad
2715,keyword,name,week
3741,keyword,name,grint
3694,keyword,name,vernielde
907,keyword,name,bijgeloof
2629,keyword,name,baas
3090,keyword,name,verwijderen
2688,keyword,name,zusterklooster
1659,keyword,name,armoede
2292,keyword,name,opeenvolgen
4188,keyword,name,afmaken
624,keyword,name,grum
3471,keyword,name,misvormd
2647,keyword,name,wonderlijk
2758,keyword,name,verschrikkelijk
773,keyword,name,teglværk
4093,keyword,name,kindertjes
3155,keyword,name,kalmeren
1217,keyword,name,knecht
1927,keyword,name,moord
3696,keyword,name,verrichten
3787,keyword,name,dienstbode
390,keyword,name,påstå
3594,keyword,name,gehucht
2128,keyword,name,rok
82,keyword,name,Werwolf Varia
1794,keyword,name,wegjagen
1913,keyword,name,kruiselings
2760,keyword,name,sterfbed
910,keyword,name,karakteristiek
1169,keyword,name,toverheks
217,keyword,name,Wald
1471,keyword,name,ruige huid
123,keyword,name,Pastor as werewolf
1288,keyword,name,betoveren
2691,keyword,name,kolonialen
4000,keyword,name,duiken
569,keyword,name,klæde
1116,keyword,name,vader
360,keyword,name,mandfolk
3191,keyword,name,soldaat
3916,keyword,name,wilgenboom
3493,keyword,name,hemel
1780,keyword,name,rozen
3554,keyword,name,omknellen
1595,keyword,name,mond
1751,keyword,name,klepperen
756,keyword,name,ærme
1008,keyword,name,berwolf
3312,keyword,name,verzuipen
2588,keyword,name,lint
3254,keyword,name,elfendans
1590,keyword,name,opstoken
2810,keyword,name,vaatdoek
1063,keyword,name,haar
2643,keyword,name,beemden
1085,keyword,name,muntje
1515,keyword,name,jagen
2941,keyword,name,vragen
1331,keyword,name,verschijning
2805,keyword,name,ontkomen
1309,keyword,name,hondje
1216,keyword,name,hooibalen
2657,keyword,name,openrijten
3495,keyword,name,knielen
2147,keyword,name,haardvuur
3051,keyword,name,riemen
3356,keyword,name,vechtpartij
2583,keyword,name,smeerlap
1361,keyword,name,zwarte hond
2700,keyword,name,vermogen
290,keyword,name,slippe
4089,keyword,name,deken
2669,keyword,name,ondier
3133,keyword,name,snuffelen
2410,keyword,name,zeggen
2947,keyword,name,mijnheks
2776,keyword,name,kraaien
2988,keyword,name,spiritualisme
519,keyword,name,tude
83,keyword,name,Werewolf varia
3887,keyword,name,neerschieten
629,keyword,name,va
444,keyword,name,skære
3083,keyword,name,jager
1580,keyword,name,verlossing
1259,keyword,name,boerderij
3731,keyword,name,zwaarder
472,keyword,name,stribe
3537,keyword,name,bespreken
1127,keyword,name,twaalf
1739,keyword,name,vreugde
3000,keyword,name,rammelen
4168,keyword,name,begrafenisstoeten
300,keyword,name,lådden
1484,keyword,name,overtuigd
3398,keyword,name,neerdwarrelen
2099,keyword,name,geitebok
2095,keyword,name,touw
801,keyword,name,takket
2594,keyword,name,behekst
686,keyword,name,frygtelig
2737,keyword,name,uur
1837,keyword,name,stroper
1682,keyword,name,gewicht
2061,keyword,name,naloop
1210,keyword,name,schaap
1995,keyword,name,spinnewiel
3222,keyword,name,wc
2685,keyword,name,heksevet
4,keyword,name,Riemen
3091,keyword,name,holle
3227,keyword,name,poepdoos
447,keyword,name,hinde
1076,keyword,name,missen
272,keyword,name,meddele
1562,keyword,name,lormans
1731,keyword,name,methode
4127,keyword,name,hoeder
593,keyword,name,agt
3652,keyword,name,bezig
1846,keyword,name,viervoetig
3520,keyword,name,bemachtigen
940,keyword,name,sloot
1092,keyword,name,gevaar
469,keyword,name,splitte
2468,keyword,name,vermoeden
939,keyword,name,opvreten
1426,keyword,name,akker
3126,keyword,name,opbinden
409,keyword,name,gjæst
3407,keyword,name,ring
3559,keyword,name,slingeren
3690,keyword,name,stukjes
380,keyword,name,hidrøre
3513,keyword,name,gave
2695,keyword,name,luik
2705,keyword,name,ijzeren
1743,keyword,name,klok
3444,keyword,name,slijpen
2958,keyword,name,taboe
3223,keyword,name,gegil
2283,keyword,name,gezegde
441,keyword,name,kvæg
512,keyword,name,trævle
866,keyword,name,lost
4138,keyword,name,tv
1120,keyword,name,boot
4001,keyword,name,hooien
1291,keyword,name,bevriezen
363,keyword,name,uår
2931,keyword,name,rammelend
2951,keyword,name,omgooien
3760,keyword,name,voetstappen
3380,keyword,name,schuwen
4028,keyword,name,goddeloss
3647,keyword,name,afdoen
4202,keyword,name,andere
1579,keyword,name,gravenhof
505,keyword,name,allerværst
1512,keyword,name,gaan
3532,keyword,name,lukken
3674,keyword,name,tussentijd
2954,keyword,name,boosheid
3138,keyword,name,waken
4059,keyword,name,bedstee
2022,keyword,name,twee
1632,keyword,name,verscheuren
1414,keyword,name,stil
1713,keyword,name,schrikken
3666,keyword,name,voorgenomen
2316,keyword,name,bult
795,keyword,name,skylle
2060,keyword,name,duivelsdrek
3510,keyword,name,opbranden
4077,keyword,name,visser
1863,keyword,name,breken
3357,keyword,name,moed.
3416,keyword,name,moeten
1836,keyword,name,beroep
2562,keyword,name,verteren
4026,keyword,name,laatste
2679,keyword,name,kettinghond
2104,keyword,name,politie
3058,keyword,name,sneeuw
1159,keyword,name,raken
534,keyword,name,dølgsmål
4178,keyword,name,turfboeren
2420,keyword,name,vernielen
418,keyword,name,nadver
1418,keyword,name,voorteken
2572,keyword,name,deftig
1827,keyword,name,grens
550,keyword,name,hvorved
3096,keyword,name,kwajongen
3363,keyword,name,avondmaal
4165,keyword,name,helderziende
2381,keyword,name,genoeg
3261,keyword,name,struikgewas
4199,keyword,name,dankbaar
1081,keyword,name,spoken
1669,keyword,name,aalmoes
1715,keyword,name,rietdekker
3276,keyword,name,betrapt
1653,keyword,name,honger
2354,keyword,name,angelusklokje
1975,keyword,name,dierlijk
2028,keyword,name,zonen
1387,keyword,name,grote hond
2774,keyword,name,graf
2119,keyword,name,buik
1143,keyword,name,verwisselen
3406,keyword,name,plegen
1142,keyword,name,vallen
2735,keyword,name,wegmoeten
291,keyword,name,frugtsommelig
1513,keyword,name,plagen
392,keyword,name,foregå
508,keyword,name,uforrettet
3436,keyword,name,willen
2624,keyword,name,huiswaarts
2902,keyword,name,onfatsoenlijk
1638,keyword,name,advies
2944,keyword,name,ratten
3399,keyword,name,bezinning
4078,keyword,name,bekering
2140,keyword,name,schuifdeur
2909,keyword,name,vreter
370,keyword,name,nødig
4230,keyword,name,stem
2765,keyword,name,boezeroen
3543,keyword,name,eindigen
3203,keyword,name,oom
3375,keyword,name,zwavel
530,keyword,name,følge
2212,keyword,name,binnenkomen
766,keyword,name,arm
953,keyword,name,gevecht
1467,keyword,name,gehoord
3408,keyword,name,afleggen
18,keyword,name,Werewolf in the house
895,keyword,name,weerwolf
2887,keyword,name,meitijd
811,keyword,name,lendemark
2645,keyword,name,klauwen
1391,keyword,name,wei
2794,keyword,name,krassen
3886,keyword,name,opnieuw
3758,keyword,name,kraken
3754,keyword,name,takken
3300,keyword,name,angeluskleppen
1545,keyword,name,slapen
1872,keyword,name,bruidegom
42,keyword,name,Transformation in a bear
2286,keyword,name,omgekeerd
3159,keyword,name,volksgeneeskunde
763,keyword,name,øjeblikkelig
584,keyword,name,tro
3849,keyword,name,bedekken
1888,keyword,name,waterkant
3930,keyword,name,jaarlijks
6,keyword,name,Kind
2797,keyword,name,veertien
3577,keyword,name,kerkklok
3601,keyword,name,kloosterling
2347,keyword,name,zwaaien
2177,keyword,name,verlost(?)
1054,keyword,name,jongelui
1618,keyword,name,vermoorden
1431,keyword,name,voortdurend
1651,keyword,name,terugkeren
333,keyword,name,nøgen
3193,keyword,name,buitenbeentje
11,keyword,name,"Verwandlung, Werwolf"
970,keyword,name,hond
245,keyword,name,Sattel
2407,keyword,name,rijden
1476,keyword,name,meesjokken
747,keyword,name,tøs
2136,keyword,name,zuchten
365,keyword,name,ligne
1639,keyword,name,behoefte
3424,keyword,name,greep
3349,keyword,name,echtgenoot
969,keyword,name,bangmaken
1526,keyword,name,struikelen
1662,keyword,name,feestmaal
3681,keyword,name,ouderlijke woning
383,keyword,name,ond
2494,keyword,name,tillen
3396,keyword,name,glijden
1337,keyword,name,spookspelen
2959,keyword,name,duivelswerk
4153,keyword,name,tabaksdoos
2689,keyword,name,verzameling
3575,keyword,name,uitmonden
4005,keyword,name,boerendaggelder
3530,keyword,name,argwaan
671,keyword,name,behøve
952,keyword,name,volle maan
1186,keyword,name,zwaar
517,keyword,name,dødsens
1144,keyword,name,paard en wagen
548,keyword,name,morg
3036,keyword,name,uitvlucht
76,keyword,name,Schäfer
2332,keyword,name,stoel
3766,keyword,name,vermoord
3279,keyword,name,avondeten
1985,keyword,name,maag
2436,keyword,name,huishouden
4209,keyword,name,bakken
3369,keyword,name,doem
1062,keyword,name,reizen
2848,keyword,name,sleutel
3026,keyword,name,genade
3113,keyword,name,bovennatuurlijke
1564,keyword,name,last
1095,keyword,name,rood
1640,keyword,name,heide
3801,keyword,name,door elkaar
358,keyword,name,uskyldig
359,keyword,name,ufødt
1680,keyword,name,gedrocht
1960,keyword,name,ongelukkig
4075,keyword,name,omhoog
2710,keyword,name,gegoede
2220,keyword,name,ruzie
2936,keyword,name,waterland
3156,keyword,name,geluk
853,keyword,name,ægte
3104,keyword,name,lachen
267,keyword,name,forlade
2901,keyword,name,onverschillig
3628,keyword,name,kwijnen
833,keyword,name,derpaum
1379,keyword,name,koffie
1622,keyword,name,boodschap
468,keyword,name,bie
1948,keyword,name,dialect
2474,keyword,name,vergelijking
2743,keyword,name,tronk
387,keyword,name,drengebarn
3148,keyword,name,potjes
3487,keyword,name,omlaag
2829,keyword,name,pappot
1398,keyword,name,oude man
1164,keyword,name,laken
295,keyword,name,vogte
2318,keyword,name,kaartspel
2250,keyword,name,homosexualiteit
1429,keyword,name,aankijken
2383,keyword,name,spreekwoord
1240,keyword,name,vacht
3644,keyword,name,zonder
1648,keyword,name,kloppen
563,keyword,name,vogn
1474,keyword,name,aantrekken
571,keyword,name,vinteraften
1635,keyword,name,werpen
1302,keyword,name,moeder
3174,keyword,name,rustiger
1969,keyword,name,7
3867,keyword,name,beneden
3258,keyword,name,luchtruim
3902,keyword,name,dennenboom
338,keyword,name,værge
3149,keyword,name,kanker
834,keyword,name,hop
881,keyword,name,spøgelse
348,keyword,name,krybe
2784,keyword,name,kermen
3110,keyword,name,boon
1914,keyword,name,voor
2792,keyword,name,dochtertje
3273,keyword,name,bevolking
3599,keyword,name,priester
1575,keyword,name,tovenarij
289,keyword,name,midtsjælland
1529,keyword,name,geweld
3752,keyword,name,geluiden
1122,keyword,name,honden
2596,keyword,name,scheper
2616,keyword,name,macht
353,keyword,name,barn
1694,keyword,name,vel
3151,keyword,name,maken
2658,keyword,name,oogst
2967,keyword,name,fluiten
1718,keyword,name,sluiten
122,keyword,name,Pastor als Werwolf
679,keyword,name,and
4103,keyword,name,schemer
2029,keyword,name,nachtmerries
4167,keyword,name,helderziend
3494,keyword,name,huissloof
2742,keyword,name,verste
3053,keyword,name,leger
739,keyword,name,mistænke
3228,keyword,name,wond
3603,keyword,name,voortleven
324,keyword,name,mærke
699,keyword,name,himmerig
3488,keyword,name,gelaat
3799,keyword,name,passeren
1660,keyword,name,kerkhof
