id,label,properties
5842,place,latitude,56.17590402,longitude,8.739724267,name,Møltrup hede
757,place,latitude,57.16692875,longitude,9.747946453,name,Åby ved Åbybro
7377,place,latitude,55.96646262,longitude,9.751572249,name,Østbirk
1751,place,latitude,56.62822779,longitude,9.343590001,name,Sundstrup Himmerl
4963,place,latitude,55.98017822,longitude,10.05190161,name,Torrild
6354,place,latitude,56.15511621,longitude,9.910349659,name,Galten Hadsten
6479,place,latitude,55.57274748,longitude,10.36887143,name,Einsiedelsborg
2844,place,latitude,55.71048336,longitude,9.893918969,name,Bret
7923,place,latitude,55.85532153,longitude,9.485428767,name,Tørring
3103,place,latitude,56.56018322,longitude,8.223796202,name,Hove ved Lemvig
3612,place,latitude,56.43441356,longitude,8.775258351,name,Ryde
4674,place,latitude,56.26357453,longitude,10.30400662,name,Åstrup
1931,place,latitude,56.48055705,longitude,8.605838605,name,Gimsing fælled
6296,place,latitude,57.29650619,longitude,9.803310664,name,Stavad
3150,place,latitude,56.57504773,longitude,9.997308304,name,Dyrby
7440,place,latitude,55.70817085,longitude,9.975764633,name,Klakring Vesterskov
3322,place,latitude,56.41896103,longitude,10.02530132,name,Haslum
3420,place,latitude,54.85569982,longitude,10.514283487,name,Ommel Ærø Marstal
7636,place,latitude,56.4586074,longitude,10.0483414,name,Randers
2167,place,latitude,56.4491865,longitude,8.587345065,name,Vejrum
3763,place,latitude,56.43195376,longitude,10.37605989,name,Avning
4686,place,latitude,55.32953687,longitude,12.25534738,name,Hellested
4539,place,latitude,56.19556484,longitude,10.43906478,name,Tillemp
7640,place,latitude,56.06922865,longitude,10.163511111,name,Testrup
5718,place,latitude,57.4626313,longitude,10.250340298,name,Tislum Hørmested Vendsyssel
6447,place,latitude,56.35123926,longitude,9.681144104,name,Gulev ved Bjerringbro
4545,place,latitude,56.37366129,longitude,9.577436889,name,Fårup Vindum
6160,place,latitude,55.61861785,longitude,11.21559751,name,Kildeklinte
5456,place,latitude,56.35171729,longitude,10.239628378,name,Søby ved Hornslet
2130,place,latitude,57.42516618,longitude,10.13688564,name,Vår bro
2551,place,latitude,57.40928505,longitude,10.29659671,name,Lendum
6448,place,latitude,56.35123926,longitude,9.681144104,name,Gulev
6398,place,latitude,55.42378724,longitude,10.58237489,name,Kjølstrup
7768,place,latitude,54.86281625,longitude,12.01939282,name,Maglebrænde
8052,place,latitude,57.15748006,longitude,10.28792117,name,Hjallerup
2400,place,latitude,56.53673367,longitude,9.472110557,name,Løvel bro
3956,place,latitude,55.70048049,longitude,11.61945729,name,Butterup
6120,place,latitude,56.83405309,longitude,9.358436097,name,V-Hornum ved Løgstør
6457,place,latitude,56.40578678,longitude,8.75039165,name,Borbjærg
1742,place,latitude,56.762627,longitude,9.242163,name,Grynderup
8398,place,latitude,56.98237689,longitude,9.644595829,name,Nielsby
3914,place,latitude,55.51951195,longitude,10.273902171,name,Stensby Fyen
4648,place,latitude,57.4626313,longitude,10.2503403,name,Hesselbakke
1598,place,latitude,56.2106994,longitude,10.20345653,name,Skjærum-Munkegård
4450,place,latitude,55.6159675,longitude,8.331309811,name,Kjelst ved Varde
5213,place,latitude,56.56627032,longitude,8.930613431,name,Hvidbjærghede Salling
8376,place,latitude,55.57442035,longitude,8.666017968,name,Årre
2219,place,latitude,55.02032089,longitude,9.318192766,name,Bøffelkobbel Sønderjylland
5682,place,latitude,56.97051219,longitude,8.488202989,name,Vang
7646,place,latitude,55.97740889,longitude,8.897554936,name,Skarrild
1030,place,latitude,55.84903122,longitude,10.57176875,name,Stavns
6891,place,latitude,56.51132499,longitude,8.168180906,name,Dybe
7528,place,latitude,55.80010134,longitude,9.177334856,name,Egsgård mark Ringive
1554,place,latitude,56.26873003,longitude,10.21049352,name,Balle
4187,place,latitude,55.21141201,longitude,11.19201772,name,Agersø
7927,place,latitude,55.7627968,longitude,9.546017377,name,Holtum
2892,place,latitude,56.41942697,longitude,9.496868385,name,Vinkel ved Viborg
3191,place,latitude,56.16859508,longitude,10.158187661,name,Hasle ved Århus
5768,place,latitude,55.36278196,longitude,11.25718547,name,Ormitslev
5146,place,latitude,55.51705368,longitude,10.3978702,name,Otterup
5226,place,latitude,55.74144462,longitude,9.50462501,name,Høgsholt
7154,place,latitude,56.50431637,longitude,9.98880571,name,Borup
7822,place,latitude,56.3380454,longitude,9.543884314,name,Højbjærg
4188,place,latitude,56.74399764,longitude,8.622884048,name,Hvidbjærg
4072,place,latitude,56.26873003,longitude,10.210493523,name,Todbjærg Århus
6690,place,latitude,57.03840111,longitude,9.333541222,name,Sønderstrupgård
7920,place,latitude,56.16685115,longitude,10.195063132,name,Aarhus
5695,place,latitude,55.38319879,longitude,9.576526095,name,Hejls
5834,place,latitude,56.11098135,longitude,9.881825466,name,Hårby bro
2859,place,latitude,55.80010134,longitude,9.177334856,name,Ringive
6112,place,latitude,54.8600169,longitude,11.11837167,name,Branderslev
4671,place,latitude,55.41670096,longitude,8.790739354,name,Gredstedbro
5829,place,latitude,55.59473397,longitude,9.66542509,name,Bredstrup
7483,place,latitude,55.84041,longitude,9.80813,name,Torsted
6955,place,latitude,57.47425374,longitude,10.19597408,name,Teklaborg
5009,place,latitude,57.09917817,longitude,9.29617367,name,Kollerup ved Fjerritslev
6989,place,latitude,55.58573142,longitude,9.491932627,name,Blåkjærskov ved Kolding
8414,place,latitude,55.03544487,longitude,9.753150869,name,Oksbøl
984,place,latitude,56.1539,longitude,9.68866011,name,Hårup ved Silkeborg
5665,place,latitude,55.63520837,longitude,12.36613624,name,Vallensbæk
6682,place,latitude,54.99535345,longitude,12.39979713,name,Råbylille
4192,place,latitude,55.54116407,longitude,8.543344457,name,Vester-Nebel Varde
7644,place,latitude,56.78461746,longitude,9.674639474,name,Haverslev
4475,place,latitude,56.48868136,longitude,8.210462108,name,Ramme
6655,place,latitude,55.28568455,longitude,11.34728641,name,Egitslevmagle
4600,place,latitude,56.57922546,longitude,10.186552079,name,Tørring ved Randers
5687,place,latitude,55.51612464,longitude,10.6586365,name,Dalby
506,place,latitude,55.96474501,longitude,10.55290497,name,Nordby
2619,place,latitude,55.47592324,longitude,9.142558547,name,Skodborghus
5041,place,latitude,57.5422646,longitude,10.199220351,name,Bindslev Vendsyssel
8381,place,latitude,55.5895359,longitude,8.416660958,name,Hvisselbjærg
5873,place,latitude,56.64886781,longitude,8.528511544,name,Styvel
2255,place,latitude,56.82087219,longitude,8.482364676,name,Lildbjærg
3146,place,latitude,56.57478117,longitude,8.851771664,name,Kjærgårdsholm
6666,place,latitude,55.8468133,longitude,9.232598927,name,Sillesthoved
8354,place,latitude,56.76395447,longitude,9.012137677,name,Rørbæk
2880,place,latitude,57.40928505,longitude,10.296596713,name,Stensbæk
2088,place,latitude,56.16685115,longitude,10.19506313,name,Århus
2150,place,latitude,56.07811135,longitude,9.835637099,name,Ry højskole
4152,place,latitude,56.2136924,longitude,10.485861393,name,Knebel Mols
1809,place,latitude,54.77425467,longitude,11.509116163,name,Maribo Amtstue
1268,place,latitude,55.492592,longitude,10.717764,name,Måle
4178,place,latitude,55.42378724,longitude,10.58237489,name,Hundslev
1818,place,latitude,54.9699841,longitude,9.076964809,name,Sotrup Sundeved
8071,place,latitude,56.04025959,longitude,9.450718661,name,Vrads
1210,place,latitude,55.26538826,longitude,11.964291154,name,Vester-Egede Sjælland
1939,place,latitude,55.44131074,longitude,10.01463184,name,Fjelsted
5582,place,latitude,55.50739674,longitude,11.52566098,name,Munke-Bjærgby
8432,place,latitude,55.13081541,longitude,9.127430542,name,Vellerup
2581,place,latitude,56.31261766,longitude,10.316670473,name,Hornslet mark
8153,place,latitude,57.32061766,longitude,9.864296369,name,Stenum
5845,place,latitude,55.8468133,longitude,9.232598927,name,Stenbjærglund
2635,place,latitude,56.48666115,longitude,9.171625416,name,Gammelstrup ved Skive
3332,place,latitude,56.57005065,longitude,8.259561485,name,Tørring
4809,place,latitude,57.38471485,longitude,10.115571686,name,Sæsing Vendsyssel
969,place,latitude,55.20303248,longitude,9.645317457,name,Halk
4129,place,latitude,54.9699841,longitude,9.076964809,name,Snogbæk Sundeved
4444,place,latitude,55.632333,longitude,8.28146,name,Skjødstrup
3974,place,latitude,56.52834942,longitude,9.347334789,name,Hjarbæk Viborg
4329,place,latitude,56.88813623,longitude,8.586589918,name,Fårtoft
4318,place,latitude,56.59671241,longitude,9.90038732,name,Vester-Tørslev
3739,place,latitude,55.88771326,longitude,9.893080089,name,Serritslev ved Horsens
8255,place,latitude,55.36810054,longitude,9.056893511,name,Rødding
4022,place,latitude,56.49479876,longitude,8.526542604,name,Resen
5442,place,latitude,56.2136924,longitude,10.48586139,name,Knebel
7634,place,latitude,56.19466,longitude,10.67575,name,Æbeltoft
4928,place,latitude,55.50873808,longitude,10.0367129,name,Ore
2225,place,latitude,56.01241063,longitude,8.850066883,name,Assing ved Herning
3113,place,latitude,56.38581059,longitude,10.47929094,name,Ryumgård skov
7278,place,latitude,56.46304019,longitude,8.715222234,name,Handbjærg hovgård
2726,place,latitude,56.99574905,longitude,8.616852176,name,Øster-Vandet
4146,place,latitude,56.24361699,longitude,9.487715649,name,Tandskov ved Silkeborg
8038,place,latitude,55.46388899,longitude,8.632173867,name,Sneum
4203,place,latitude,57.42296389,longitude,9.81183968,name,Jelstrup
5867,place,latitude,55.2711306,longitude,9.179975521,name,Kolsnab
7637,place,latitude,56.75487617,longitude,10.28886161,name,"Als, Sønderborg amt"
796,place,latitude,56.99966645,longitude,10.08881217,name,Store-Vorde
3426,place,latitude,55.92840987,longitude,9.867751607,name,Gjedved
1525,place,latitude,55.5212972,longitude,8.786763458,name,Vang
1468,place,latitude,55.97300374,longitude,9.861442904,name,Tammestrup
7336,place,latitude,55.28386322,longitude,12.232402026,name,Store-Torøje ved Fakse
2283,place,latitude,55.48575526,longitude,10.25423316,name,Dallund
6733,place,latitude,55.89344365,longitude,10.00194886,name,Søvind
7643,place,latitude,56.17769268,longitude,8.530034018,name,Nørre-Omme
3783,place,latitude,56.52834942,longitude,9.347334789,name,Vorde ved Viborg
1327,place,latitude,56.55608744,longitude,10.11196406,name,Hald
3096,place,latitude,56.26451832,longitude,8.24156208,name,Staby
4199,place,latitude,57.30294273,longitude,9.907018391,name,Linderup Vendsyssel
5229,place,latitude,56.98422923,longitude,9.468478787,name,Vår
5602,place,latitude,56.48294543,longitude,10.44558868,name,Lystrup
4480,place,latitude,56.78586967,longitude,8.416933297,name,Grurup
5828,place,latitude,55.59473397,longitude,9.66542509,name,Stallerup ved Fredericia
6243,place,latitude,56.5070087,longitude,10.584657488,name,Hagenbjærggård Fjellerup Nørre herred
1826,place,latitude,57.5422646,longitude,10.199220351,name,Nørre-Bindslev Vendsyssel
3013,place,latitude,55.41049695,longitude,11.34790612,name,Slagelse
4837,place,latitude,55.30843464,longitude,9.143705887,name,Øster-Lindet
6355,place,latitude,55.80164939,longitude,8.491629457,name,Lyne
1883,place,latitude,56.26357453,longitude,10.30400662,name,Skjødstrup
4427,place,latitude,56.90156343,longitude,9.229690263,name,Randum
5675,place,latitude,55.92628106,longitude,9.771791633,name,Lundum skov
2100,place,latitude,57.31406506,longitude,9.97302162,name,Hjelmsted
1577,place,latitude,55.92840987,longitude,9.867751607,name,Gjedvedmark
5767,place,latitude,55.34701482,longitude,11.14267379,name,Hulby
6783,place,latitude,55.21758073,longitude,11.81092226,name,Rønnebæk
5277,place,latitude,56.16859508,longitude,10.15818766,name,Hasle
3021,place,latitude,55.392738,longitude,8.718767,name,Jedsted
6527,place,latitude,55.71878903,longitude,8.604901234,name,Tirstrup
5168,place,latitude,57.47709661,longitude,10.4799494,name,Krageskov
7621,place,latitude,56.58448501,longitude,9.761853425,name,Sønder-Onsild
1394,place,latitude,55.80849147,longitude,9.429496925,name,Hvejsel ved Vejle
7285,place,latitude,55.65757088,longitude,9.400664681,name,Ødsted ved Vejle
4170,place,latitude,56.20847193,longitude,9.744901662,name,Skanderup
195,place,latitude,55.65521253,longitude,11.213340627,name,Værslev ved Kalundborg
5446,place,latitude,55.83257606,longitude,10.591399224,name,Brundby Samsø
1058,place,latitude,55.36384026,longitude,8.732442738,name,Hillerup ved Ribe
6018,place,latitude,57.01500974,longitude,8.734797151,name,Kandstrup
3953,place,latitude,56.11098135,longitude,9.881825466,name,Hårby Skanderborg
3384,place,latitude,56.83725467,longitude,8.571367047,name,Skyum
6509,place,latitude,55.92628106,longitude,9.771791633,name,Lundum
3329,place,latitude,57.07370994,longitude,9.8952489,name,Gildsig
1424,place,latitude,57.21084237,longitude,9.669582073,name,Mosehusene Jetsmark
4902,place,latitude,56.52834942,longitude,9.347334789,name,Kjølsen
2452,place,latitude,56.36874798,longitude,10.35100168,name,Hvilsager
2879,place,latitude,57.462549,longitude,9.982402,name,Giverup
60,place,latitude,55.29901317,longitude,11.510114448,name,Haldagermagle Sjælland
7467,place,latitude,55.69549401,longitude,11.06625641,name,Raminsgård
2373,place,latitude,56.45510207,longitude,9.540379816,name,Vejrum ved Viborg
7575,place,latitude,56.12954774,longitude,10.51991116,name,Helle
4617,place,latitude,55.50739674,longitude,11.52566098,name,Rude-Eskildstrup
7454,place,latitude,56.31082534,longitude,9.173470867,name,Karup
4681,place,latitude,57.15748006,longitude,10.28792117,name,Buur
7185,place,latitude,55.58573142,longitude,9.491932627,name,Blåkjær skov ved Kolding
7817,place,latitude,57.190227,longitude,10.103645,name,Kraghede
7209,place,latitude,55.26493871,longitude,9.672003198,name,Vrønding mølle ved Horsens
6017,place,latitude,57.36607902,longitude,9.834224822,name,Børglum by Vendsyssel
2022,place,latitude,56.3910552,longitude,8.349910117,name,Møborg
4010,place,latitude,55.6223361,longitude,8.369916302,name,Jandrup
5686,place,latitude,55.51612464,longitude,10.658636495,name,Dalby Hindsholmen
4594,place,latitude,56.55730097,longitude,9.426732083,name,Rønslund ved N-Snede
5430,place,latitude,55.436327,longitude,8.719419527,name,Kjærgård
7251,place,latitude,57.16277574,longitude,9.956031849,name,Sulsted Vendsyssel
2978,place,latitude,55.1049871,longitude,12.03285693,name,Skibbinge
5774,place,latitude,56.84934584,longitude,8.704195701,name,Solbjærg
6988,place,latitude,55.35790098,longitude,9.207183768,name,Jels
269,place,latitude,54.99353955,longitude,9.25394374,name,Bjolderup
5139,place,latitude,55.46035275,longitude,9.800116108,name,Gamborg
5468,place,latitude,56.85858438,longitude,9.856123309,name,Sørup Himmerland
781,place,latitude,56.82866129,longitude,10.11611215,name,Bælum
3318,place,latitude,56.68568787,longitude,9.743457189,name,Døstrup
4257,place,latitude,55.24233713,longitude,10.71589465,name,Frørup
4540,place,latitude,56.06807347,longitude,10.07181907,name,Blegind
2297,place,latitude,57.10595107,longitude,9.000990505,name,Lild
3619,place,latitude,56.35727052,longitude,10.585464762,name,Kolind
2322,place,latitude,56.92882865,longitude,8.506288583,name,Sennels Ty
7612,place,latitude,55.77058218,longitude,9.24202741,name,Gjødsbøl
3201,place,latitude,56.69700668,longitude,9.067879693,name,Vejsmark
3160,place,latitude,56.40107065,longitude,9.953413543,name,Jebjærg
4806,place,latitude,57.32361016,longitude,10.38135001,name,Hørby
3744,place,latitude,56.06922865,longitude,10.163511111,name,Hørret skov Mårslet
8138,place,latitude,55.95083856,longitude,8.495505449,name,Skjern
1983,place,latitude,56.16917342,longitude,9.351477838,name,Engesvang Moselund
2822,place,latitude,55.4998807,longitude,12.16174076,name,Ølsemagle
216,place,latitude,56.76993809,longitude,9.974770364,name,Møltrup Astrup
3918,place,latitude,55.79599626,longitude,8.357002879,name,Rærup Lydum Nørre-Nebel
4872,place,latitude,56.07811135,longitude,9.835637099,name,Svejstrup
5051,place,latitude,55.55835913,longitude,9.244193269,name,Veerst Kolding
4984,place,latitude,55.25116917,longitude,10.6106881,name,Elvested eller Ellested
6091,place,latitude,56.76576478,longitude,9.650040511,name,Mejlby
8429,place,latitude,55.71874186,longitude,9.304362225,name,Limskov
7609,place,latitude,55.892376,longitude,9.737277,name,Tamdrup
7229,place,latitude,55.61507191,longitude,9.309734678,name,Amhede
3731,place,latitude,55.68344305,longitude,11.095814152,name,Illerup ved Kalundborg
8146,place,latitude,55.35278211,longitude,8.97932374,name,Hygum
3069,place,latitude,56.10765887,longitude,10.07438221,name,Katrup
6072,place,latitude,55.51180511,longitude,9.321702119,name,Lejrskov
6400,place,latitude,57.24032431,longitude,10.35104153,name,Idskov
3155,place,latitude,56.11241107,longitude,10.17886939,name,Holme
6804,place,latitude,56.51416017,longitude,9.086906686,name,Søby
3986,place,latitude,56.35611718,longitude,9.722531364,name,Ajt
6813,place,latitude,57.44038976,longitude,10.406857894,name,Kvissel Vendsyssel
357,place,latitude,56.75720487,longitude,8.316709311,name,Randrup Vestervig
7191,place,latitude,55.97300374,longitude,9.861442904,name,Tebstrup Ovsted Skanderborg
795,place,latitude,56.99966645,longitude,10.08881217,name,Storvorde
5247,place,latitude,56.76087207,longitude,9.096684559,name,Grætrup
7648,place,latitude,55.85061708,longitude,8.759631739,name,Hoven
2270,place,latitude,56.55223769,longitude,9.406829622,name,Skals
6565,place,latitude,55.78780502,longitude,9.854815796,name,Bjærge
6096,place,latitude,56.73685182,longitude,8.41671166,name,Tyholm
2760,place,latitude,56.18970837,longitude,9.692878502,name,Vole ved Silkeborg
7669,place,latitude,57.09430845,longitude,9.508995951,name,Brovst
7595,place,latitude,54.93131969,longitude,10.76532553,name,Langeland
5610,place,latitude,56.41384351,longitude,10.19824035,name,Hørning
7384,place,latitude,55.52738298,longitude,9.537825412,name,N-Bjært nu Kolding
1423,place,latitude,57.27219689,longitude,9.699649536,name,Saltum
8203,place,latitude,54.84633501,longitude,11.162702995,name,Abildtorpe
1988,place,latitude,56.50431637,longitude,9.98880571,name,Bjærgby
5690,place,latitude,56.77379815,longitude,9.33595226,name,Fragtrup
3365,place,latitude,55.36606914,longitude,9.91311874,name,Håre
5643,place,latitude,55.36810054,longitude,9.056893511,name,Rødding Sønderjylland
4398,place,latitude,55.75243304,longitude,11.45461858,name,Vejlby ved Holbæk
3015,place,latitude,55.53811757,longitude,10.14620854,name,Smidstrup
2771,place,latitude,56.90872247,longitude,9.28668351,name,Vilsted
7931,place,latitude,56.13579896,longitude,9.157621414,name,Ikast
5664,place,latitude,55.67068148,longitude,12.40009611,name,Glostrup
7495,place,latitude,55.33618399,longitude,8.778583587,name,Ribe herred
967,place,latitude,55.20303248,longitude,9.645317457,name,Bejerholm
3519,place,latitude,56.67328465,longitude,10.14363148,name,Vindblæs
4611,place,latitude,56.075724,longitude,10.200934,name,Langballe
5667,place,latitude,55.57020005,longitude,12.12774087,name,Snoldelev
2356,place,latitude,55.73466966,longitude,10.94768309,name,Refsnæs
5971,place,latitude,56.44164212,longitude,9.012764635,name,Kjøng
8164,place,latitude,54.91668922,longitude,9.070186112,name,Burkal
2527,place,latitude,57.38471485,longitude,10.115571686,name,Dals Mølle Taars
4492,place,latitude,55.80010134,longitude,9.177334856,name,Egsgårdmark Ringive
3114,place,latitude,56.50255801,longitude,10.33760845,name,Ørsted Rugsø
4289,place,latitude,56.57432659,longitude,8.786327093,name,Ø-Lem ved Ringkøbing
115,place,latitude,56.91024466,longitude,10.12153428,name,Nørre-Kongerslev
2959,place,latitude,55.17756856,longitude,11.75351597,name,Gavnø
4800,place,latitude,57.61903603,longitude,10.30975213,name,Råbjærg
1992,place,latitude,56.55153665,longitude,10.30030868,name,Kare
5436,place,latitude,55.36615198,longitude,10.36660623,name,Hjallese
6384,place,latitude,56.01610814,longitude,12.57343889,name,Helsingør
5225,place,latitude,55.75117948,longitude,9.555844447,name,Bredballe
2120,place,latitude,56.98422923,longitude,9.468478787,name,Krastrup
2755,place,latitude,55.23330818,longitude,11.32005579,name,Magleby
8251,place,latitude,55.02032089,longitude,9.318192766,name,Sønderjylland
2684,place,latitude,56.20224399,longitude,8.702457803,name,Rødding Salling
2372,place,latitude,56.55878913,longitude,8.409903494,name,Nørre-Nissum
6379,place,latitude,55.8261813,longitude,10.0789662,name,Hjarnø
4280,place,latitude,55.75784153,longitude,8.926271428,name,Grindsted
5451,place,latitude,56.31947279,longitude,8.422071586,name,Råsted Gammel-mølle
2013,place,latitude,56.79001184,longitude,9.219988509,name,Ærtbølle
5787,place,latitude,55.32034324,longitude,10.56795957,name,Ferritslev
7797,place,latitude,55.5490305,longitude,8.857303788,name,Grene
3895,place,latitude,56.67328465,longitude,10.14363148,name,Ajstrup
2437,place,latitude,56.93022611,longitude,9.348119023,name,Vindblæs
2804,place,latitude,55.39970485,longitude,12.23538072,name,Valløby
3544,place,latitude,56.4446316,longitude,10.28306119,name,Favsing
5331,place,latitude,56.85858438,longitude,9.856123309,name,Støvring højskole
4787,place,latitude,57.46253693,longitude,9.784578592,name,Lønstrup
6129,place,latitude,56.26873003,longitude,10.210493523,name,Todbjærg ved Århus
7653,place,latitude,56.613601,longitude,9.616642,name,Fristrup
3871,place,latitude,56.67328465,longitude,10.14363148,name,Norup
3581,place,latitude,56.96737651,longitude,8.795710498,name,Sennels
5644,place,latitude,55.7680577,longitude,11.80345323,name,Ovrø
7626,place,latitude,55.75117948,longitude,9.555844447,name,Hornstrup
1664,place,latitude,55.51612464,longitude,10.658636495,name,Hersnab Hindsholmen
4436,place,latitude,57.36224501,longitude,10.00262436,name,Rønnebjærg
2995,place,latitude,56.69959605,longitude,8.643283745,name,Vester-Assels Mors
2642,place,latitude,56.69700668,longitude,9.067879693,name,Slejtrup
5573,place,latitude,56.52697157,longitude,8.970593263,name,Flyndergårde
6550,place,latitude,56.00244817,longitude,9.767680626,name,Yding
6846,place,latitude,55.67283345,longitude,9.438583161,name,Mejsling
4936,place,latitude,56.15654904,longitude,9.948024998,name,Skovby
7391,place,latitude,56.11327889,longitude,9.180412624,name,Toftlund
6677,place,latitude,55.42732747,longitude,11.98310823,name,Slimminge
5261,place,latitude,57.15748006,longitude,10.28792117,name,Kirke-Torup
7829,place,latitude,55.50641302,longitude,9.823469938,name,Karlskov
3327,place,latitude,56.62822779,longitude,9.343590001,name,Sundstrup Uldbjærg Himmerland
3476,place,latitude,56.974831,longitude,8.616629,name,Torsted
817,place,latitude,56.55206082,longitude,8.634571011,name,Vænø
2481,place,latitude,56.22214714,longitude,9.977189458,name,Skjoldelev
2853,place,latitude,56.39792757,longitude,10.15214764,name,Årslev
93,place,latitude,55.33994893,longitude,11.38019241,name,Skjørpinge
1246,place,latitude,55.47592324,longitude,9.142558547,name,Vejen mose
2979,place,latitude,55.1049871,longitude,12.03285693,name,Ammendrup
4472,place,latitude,56.77999141,longitude,8.933476141,name,Grynderup
5286,place,latitude,55.89344365,longitude,10.00194886,name,Tyrrestrup
5185,place,latitude,56.85858438,longitude,9.856123309,name,Støvring
1672,place,latitude,55.53421698,longitude,10.67239199,name,Martofte
5765,place,latitude,55.54827105,longitude,11.28001532,name,Hallenslev
3035,place,latitude,56.84682453,longitude,8.488400338,name,Irup
6969,place,latitude,56.18420884,longitude,9.520988129,name,Balle
6173,place,latitude,56.60465638,longitude,8.808032279,name,Vejby Salling
1693,place,latitude,56.53635848,longitude,9.820627711,name,Nørre-Beg
7260,place,latitude,56.98163851,longitude,9.887048923,name,Dal
802,place,latitude,57.06520776,longitude,10.12013506,name,Skrolde
3,place,latitude,56.88367465,longitude,10.111859674,name,Kongerslev Himmerland
7300,place,latitude,57.61903603,longitude,10.30975213,name,Lodskovad
7625,place,latitude,56.38726949,longitude,8.996112902,name,Haderup
6622,place,latitude,56.62941439,longitude,9.861262097,name,Gjetrup
8072,place,latitude,55.48889218,longitude,11.32404229,name,Løve
5739,place,latitude,56.69459991,longitude,9.236363904,name,Hessel
1238,place,latitude,55.29186965,longitude,8.682819293,name,Vester-Vedsted
2667,place,latitude,56.86708269,longitude,9.511695775,name,Blære Himmerland
7935,place,latitude,56.1479359,longitude,9.054740622,name,Gjellerup
3392,place,latitude,56.61377013,longitude,10.03486015,name,Skrødstrup
2886,place,latitude,55.50158803,longitude,8.989203405,name,Brørup
7020,place,latitude,55.53375421,longitude,10.3089525,name,Slævstrup
7230,place,latitude,55.28925738,longitude,9.440831234,name,Bramdrup Kolding
6683,place,latitude,54.99164443,longitude,12.34315195,name,Pollerup
7225,place,latitude,55.61507191,longitude,9.309734678,name,Egtved Kolding
3668,place,latitude,55.48575526,longitude,10.254233158,name,Ørritslev Fyen
8230,place,latitude,56.81422905,longitude,8.332085077,name,Ørum
1974,place,latitude,56.75149212,longitude,9.593588647,name,Bonderup
3933,place,latitude,56.51842152,longitude,8.465269174,name,Remmer
4366,place,latitude,57.4626313,longitude,10.2503403,name,Tislum
5440,place,latitude,56.30675858,longitude,9.469803782,name,Levring
6219,place,latitude,56.89543114,longitude,8.523538855,name,Elsted Snedsted
6114,place,latitude,55.38197543,longitude,10.66712905,name,Flødstrup
6544,place,latitude,55.80774922,longitude,8.617865533,name,Havlund Ølgod
2364,place,latitude,56.51842152,longitude,8.465269174,name,Trabjærg
3073,place,latitude,56.82201514,longitude,9.97425461,name,Rav
3777,place,latitude,56.83325034,longitude,9.427915281,name,Evagårdeller Løgstør
8054,place,latitude,57.15748006,longitude,10.28792117,name,Try
4361,place,latitude,56.58423344,longitude,9.853168487,name,Glenstrup
5657,place,latitude,55.48575526,longitude,10.25423316,name,Søndersø
8068,place,latitude,55.35439508,longitude,9.359082096,name,Stepping
6030,place,latitude,56.8216214,longitude,9.74889991,name,Årestrup
1124,place,latitude,56.73474316,longitude,9.270238325,name,Fovlum
6519,place,latitude,56.92233293,longitude,8.861320891,name,Særslev
1295,place,latitude,56.50453131,longitude,9.917486652,name,Bjærggrav ved Viborg
5796,place,latitude,57.2849937,longitude,10.092263618,name,Jerslev Vendsyssel
6090,place,latitude,56.77518886,longitude,9.813870913,name,Rold
242,place,latitude,57.01500974,longitude,8.734797151,name,Hillerslev
1899,place,latitude,55.80010134,longitude,9.177334856,name,Langlund mølle
2977,place,latitude,55.11870202,longitude,12.052407328,name,Øensskovhuse ved Præstø
6345,place,latitude,55.65100588,longitude,9.659815902,name,Gaverslund
1571,place,latitude,56.11098135,longitude,9.881825466,name,Nørre-Vissing
6579,place,latitude,56.37366129,longitude,9.577436889,name,Fårup Rødkjær
2162,place,latitude,56.75720487,longitude,8.316709311,name,Vestervig
6646,place,latitude,56.52065512,longitude,8.786304148,name,Egebjærg
1185,place,latitude,55.75406825,longitude,9.416120428,name,Skovdallundsmølle
4055,place,latitude,55.60476143,longitude,11.584235608,name,Ondløse ved Holbæk
2840,place,latitude,55.42798863,longitude,8.646744754,name,Darum ved Ribe
5806,place,latitude,55.87516419,longitude,8.600453989,name,Gråhede
2031,place,latitude,56.78461746,longitude,9.674639474,name,Åstrup
6054,place,latitude,56.77379815,longitude,9.33595226,name,Fredbjærg
3685,place,latitude,55.50608602,longitude,8.556195106,name,Skast
6929,place,latitude,57.51267197,longitude,10.03387302,name,Snævre
3686,place,latitude,55.77870045,longitude,8.288715393,name,N-Nebel ved Varde
6023,place,latitude,55.79600588,longitude,9.644592317,name,Aggersbøl
427,place,latitude,56.43195376,longitude,10.37605989,name,Tårup
1538,place,latitude,56.22110231,longitude,10.165221888,name,Lisbjærgterp
6411,place,latitude,56.61990065,longitude,10.2014359,name,Stangerum
3719,place,latitude,55.39970485,longitude,12.23538072,name,Vallø
7030,place,latitude,56.48666115,longitude,9.171625416,name,Lundgårdsmark Fjends herred
2386,place,latitude,56.52741547,longitude,8.382105261,name,Fabjærg ved Lemvig
7117,place,latitude,56.98163851,longitude,9.887048923,name,Dal ved Aalborg
1986,place,latitude,55.42798863,longitude,8.646744754,name,Darum
6224,place,latitude,55.27057781,longitude,9.900129386,name,Assens
8222,place,latitude,55.31418906,longitude,11.3966158,name,Flakkebjærg
4001,place,latitude,56.79001184,longitude,9.219988509,name,Strandby Himmerland
